route_id,service_id,trip_id,direction_id,block_id,shape_id,trip_type
15,S.323,2729758,0,1534,104296,
15,S.323,2729756,0,1501,104296,
15,S.323,2729754,0,1534,104296,
15,S.323,2729752,0,1501,104296,
15,S.323,2729750,0,1502,104296,
15,S.323,2729748,0,1539,104296,
15,S.323,2729746,0,1538,104296,
15,S.323,2729744,0,1537,104296,
15,S.323,2729742,0,1502,104296,
15,S.323,2729740,0,1539,104296,
15,S.323,2729738,0,1538,104296,
15,S.323,2729736,0,1537,104296,
15,S.323,2729734,0,1502,104296,
15,S.323,2729732,0,1539,104296,
15,S.323,2729730,0,1538,104296,
15,S.323,2729728,0,1537,104296,
15,S.323,2729725,0,1534,104296,
15,S.323,2729721,0,1501,104296,
15,S.323,2729719,0,1534,104296,
15,S.323,2729717,0,7734,104296,
15,U.323,2729788,0,1539,104297,
15,U.323,2729786,0,1538,104297,
15,U.323,2729784,0,1540,104297,
15,U.323,2729782,0,1539,104297,
15,U.323,2729780,0,1538,104297,
15,U.323,2729778,0,1540,104297,
15,U.323,2729776,0,1539,104297,
15,U.323,2729798,0,1538,104297,
15,U.323,2729796,0,1540,104297,
15,U.323,2729794,0,1539,104297,
15,U.323,2729792,0,1538,104297,
15,U.323,2729790,0,1540,104297,
15,U.323,2729774,0,1540,104298,
15,U.323,2729772,0,1539,104298,
15,W.323,2729842,0,1546,104299,
15,W.323,2729840,0,1545,104299,
15,W.323,2729838,0,1544,104299,
15,W.323,2729836,0,1543,104299,
15,W.323,2729825,0,1544,104299,
15,W.323,2729823,0,1543,104299,
15,W.323,2729821,0,1541,104299,
15,W.323,2729844,0,1547,104300,
15,W.323,2729834,0,1541,104300,
15,W.323,2729829,0,1548,104300,
15,W.323,2729827,0,1546,104300,
15,W.323,2729890,0,1548,104301,
15,W.323,2729812,0,1501,104301,
15,U.323,2729764,0,1534,104301,
15,U.323,2729809,0,1537,104301,
15,S.323,2729761,0,1536,104301,
15,S.323,2729726,0,1539,104301,
15,S.323,2729724,0,1538,104301,
15,S.323,2729722,0,1537,104301,
15,S.323,2729715,0,1534,104301,
15,W.323,2729888,0,1538,104302,
15,W.323,2729886,0,1548,104302,
15,W.323,2729884,0,1538,104302,
15,W.323,2729882,0,1548,104302,
15,W.323,2729880,0,1536,104302,
15,W.323,2729878,0,1540,104302,
15,W.323,2729876,0,1534,104302,
15,W.323,2729874,0,1505,104302,
15,W.323,2729872,0,1535,104302,
15,W.323,2729870,0,1551,104302,
15,W.323,2729868,0,1503,104302,
15,W.323,2729866,0,1502,104302,
15,W.323,2729864,0,1501,104302,
15,W.323,2729862,0,1538,104302,
15,W.323,2729860,0,1535,104302,
15,W.323,2729858,0,1548,104302,
15,W.323,2729856,0,1540,104302,
15,W.323,2729854,0,1538,104302,
15,U.323,2729789,0,1534,104302,
15,U.323,2729787,0,1537,104302,
15,U.323,2729785,0,1536,104302,
15,U.323,2729783,0,1535,104302,
15,U.323,2729781,0,1534,104302,
15,U.323,2729779,0,1537,104302,
15,U.323,2729807,0,1535,104302,
15,U.323,2729805,0,1537,104302,
15,U.323,2729803,0,1535,104302,
15,U.323,2729801,0,1537,104302,
15,U.323,2729799,0,1535,104302,
15,U.323,2729797,0,1534,104302,
15,U.323,2729795,0,1537,104302,
15,U.323,2729793,0,1536,104302,
15,U.323,2729791,0,1535,104302,
15,S.323,2729759,0,1535,104302,
15,S.323,2729757,0,1536,104302,
15,S.323,2729755,0,1535,104302,
15,S.323,2729753,0,1536,104302,
15,S.323,2729751,0,1535,104302,
15,S.323,2729749,0,1534,104302,
15,S.323,2729747,0,1536,104302,
15,S.323,2729745,0,1501,104302,
15,S.323,2729743,0,1535,104302,
15,S.323,2729741,0,1534,104302,
15,S.323,2729739,0,1536,104302,
15,S.323,2729737,0,1501,104302,
15,S.323,2729735,0,1535,104302,
15,S.323,2729733,0,1534,104302,
15,S.323,2729731,0,1536,104302,
15,W.323,2729892,0,1502,104303,
15,W.323,2729891,0,1502,104303,
15,U.323,2729811,0,1541,104303,
15,U.323,2729810,0,1541,104303,
15,S.323,2729763,0,1501,104303,
15,S.323,2729762,0,1501,104303,
15,W.323,2729813,0,1502,104304,
15,U.323,2729765,0,1535,104304,
15,S.323,2729716,0,1535,104304,
15,W.323,2729852,0,1535,104305,
15,W.323,2729850,0,1548,104305,
15,W.323,2729847,0,1540,104305,
15,W.323,2729843,0,1538,104305,
15,W.323,2729837,0,1535,104305,
15,W.323,2729826,0,1502,104305,
15,W.323,2729822,0,1540,104305,
15,W.323,2729819,0,1539,104305,
15,W.323,2729817,0,1537,104305,
15,W.323,2729815,0,1535,104305,
15,U.323,2729777,0,1536,104305,
15,U.323,2729775,0,1535,104305,
15,U.323,2729771,0,1537,104305,
15,U.323,2729769,0,1535,104305,
15,U.323,2729767,0,1537,104305,
15,S.323,2729729,0,1501,104305,
15,S.323,2729727,0,1535,104305,
15,S.323,2729723,0,1536,104305,
15,S.323,2729720,0,1535,104305,
15,S.323,2729718,0,1536,104305,
15,W.323,2729831,0,1550,104306,
15,W.323,2730064,1,1535,104307,
15,W.323,2730062,1,1548,104307,
15,W.323,2730060,1,1540,104307,
15,W.323,2730058,1,1538,104307,
15,W.323,2730056,1,1535,104307,
15,W.323,2730054,1,1550,104307,
15,W.323,2730052,1,1502,104307,
15,W.323,2730050,1,1540,104307,
15,W.323,2730048,1,1539,104307,
15,W.323,2730046,1,1537,104307,
15,W.323,2730044,1,1535,104307,
15,W.323,2730042,1,1502,104307,
15,U.323,2730006,1,1536,104307,
15,U.323,2730004,1,1535,104307,
15,U.323,2730000,1,1537,104307,
15,U.323,2729997,1,1535,104307,
15,U.323,2729995,1,1537,104307,
15,U.323,2729993,1,1535,104307,
15,S.323,2729957,1,1501,104307,
15,S.323,2729955,1,1535,104307,
15,S.323,2729951,1,1536,104307,
15,S.323,2729947,1,1535,104307,
15,S.323,2729945,1,1536,104307,
15,S.323,2729943,1,1535,104307,
15,W.323,2730097,1,1535,104308,
15,U.323,2730027,1,1538,104309,
15,U.323,2730025,1,1540,104309,
15,U.323,2730023,1,1539,104309,
15,S.323,2729978,1,1502,104309,
15,S.323,2729976,1,1539,104309,
15,S.323,2729974,1,1538,104309,
15,S.323,2729972,1,1537,104309,
15,W.323,2730083,1,1509,104310,
15,W.323,2730081,1,1508,104310,
15,W.323,2730079,1,1507,104310,
15,W.323,2730077,1,1506,104310,
15,W.323,2730087,1,1507,104311,
15,W.323,2730085,1,1506,104311,
15,W.323,2730095,1,1507,104312,
15,W.323,2730093,1,1506,104312,
15,W.323,2730112,1,1502,104313,
15,W.323,2730110,1,1502,104313,
15,W.323,2730040,1,1502,104313,
15,U.323,2729991,1,1535,104313,
15,U.323,2730039,1,1541,104313,
15,U.323,2730037,1,1541,104313,
15,S.323,2729990,1,1501,104313,
15,S.323,2729988,1,1501,104313,
15,S.323,2729941,1,1535,104313,
15,W.323,2730109,1,1538,104314,
15,W.323,2730107,1,1548,104314,
15,W.323,2730105,1,1538,104314,
15,W.323,2730103,1,1548,104314,
15,W.323,2730101,1,1540,104314,
15,W.323,2730099,1,1505,104314,
15,W.323,2730094,1,1551,104314,
15,W.323,2730090,1,1503,104314,
15,W.323,2730086,1,1502,104314,
15,W.323,2730082,1,1501,104314,
15,W.323,2730078,1,1538,104314,
15,W.323,2730074,1,1535,104314,
15,W.323,2730071,1,1548,104314,
15,W.323,2730068,1,1540,104314,
15,W.323,2730066,1,1538,104314,
15,U.323,2730018,1,1534,104314,
15,U.323,2730016,1,1537,104314,
15,U.323,2730014,1,1536,104314,
15,U.323,2730012,1,1535,104314,
15,U.323,2730010,1,1534,104314,
15,U.323,2730008,1,1537,104314,
15,U.323,2730036,1,1535,104314,
15,U.323,2730034,1,1537,104314,
15,U.323,2730032,1,1535,104314,
15,U.323,2730030,1,1537,104314,
15,U.323,2730028,1,1535,104314,
15,U.323,2730026,1,1534,104314,
15,U.323,2730024,1,1537,104314,
15,U.323,2730022,1,1536,104314,
15,U.323,2730020,1,1535,104314,
15,S.323,2729987,1,1535,104314,
15,S.323,2729985,1,1536,104314,
15,S.323,2729983,1,1535,104314,
15,S.323,2729981,1,1536,104314,
15,S.323,2729979,1,1535,104314,
15,S.323,2729977,1,1534,104314,
15,S.323,2729975,1,1536,104314,
15,S.323,2729973,1,1501,104314,
15,S.323,2729971,1,1535,104314,
15,S.323,2729969,1,1534,104314,
15,S.323,2729967,1,1536,104314,
15,S.323,2729965,1,1501,104314,
15,S.323,2729963,1,1535,104314,
15,S.323,2729961,1,1534,104314,
15,S.323,2729959,1,1536,104314,
15,W.323,2730108,1,1537,104315,
15,W.323,2730106,1,1502,104315,
15,W.323,2730104,1,1537,104315,
15,W.323,2730102,1,1502,104315,
15,W.323,2730100,1,1538,104315,
15,W.323,2730098,1,1537,104315,
15,W.323,2730096,1,1504,104315,
15,W.323,2730092,1,1548,104315,
15,W.323,2730088,1,1536,104315,
15,W.323,2730084,1,1540,104315,
15,W.323,2730080,1,1534,104315,
15,W.323,2730076,1,1505,104315,
15,W.323,2730075,1,1537,104315,
15,W.323,2730073,1,1504,104315,
15,W.323,2730072,1,1551,104315,
15,W.323,2730070,1,1503,104315,
15,W.323,2730069,1,1502,104315,
15,W.323,2730067,1,1501,104315,
15,W.323,2730065,1,1537,104315,
15,W.323,2730063,1,1551,104315,
15,W.323,2730061,1,1502,104315,
15,W.323,2730059,1,1501,104315,
15,W.323,2730057,1,1537,104315,
15,W.323,2730055,1,1551,104315,
15,W.323,2730053,1,1548,104315,
15,W.323,2730051,1,1542,104315,
15,W.323,2730049,1,1501,104315,
15,W.323,2730047,1,1538,104315,
15,W.323,2730045,1,1536,104315,
15,W.323,2730043,1,1534,104315,
15,U.323,2730002,1,1534,104315,
15,U.323,2729998,1,1536,104315,
15,U.323,2729996,1,1534,104315,
15,U.323,2729994,1,1536,104315,
15,U.323,2730035,1,1534,104315,
15,U.323,2730033,1,1541,104315,
15,U.323,2730031,1,1534,104315,
15,U.323,2730029,1,1541,104315,
15,S.323,2729986,1,1534,104315,
15,S.323,2729984,1,1501,104315,
15,S.323,2729982,1,1534,104315,
15,S.323,2729980,1,1501,104315,
15,S.323,2729970,1,1502,104315,
15,S.323,2729968,1,1539,104315,
15,S.323,2729966,1,1538,104315,
15,S.323,2729964,1,1537,104315,
15,S.323,2729962,1,1502,104315,
15,S.323,2729960,1,1539,104315,
15,S.323,2729958,1,1538,104315,
15,S.323,2729956,1,1537,104315,
15,S.323,2729953,1,1534,104315,
15,S.323,2729949,1,1501,104315,
15,S.323,2729946,1,1534,104315,
15,S.323,2729944,1,1501,104315,
15,U.323,2730019,1,1540,104316,
15,U.323,2730017,1,1539,104316,
15,U.323,2730015,1,1538,104316,
15,U.323,2730013,1,1540,104316,
15,U.323,2730011,1,1539,104316,
15,U.323,2730009,1,1538,104316,
15,U.323,2730007,1,1540,104316,
15,U.323,2730005,1,1539,104316,
15,U.323,2730021,1,1538,104316,
15,W.323,2730111,1,1548,104317,
15,W.323,2730041,1,1501,104317,
15,U.323,2729992,1,1534,104317,
15,U.323,2730038,1,1537,104317,
15,S.323,2729989,1,1536,104317,
15,S.323,2729954,1,1502,104317,
15,S.323,2729952,1,1539,104317,
15,S.323,2729950,1,1538,104317,
15,S.323,2729948,1,1537,104317,
15,S.323,2729942,1,1534,104317,
15,U.323,2730003,1,1538,104318,
15,U.323,2730001,1,1540,104318,
15,U.323,2729999,1,1539,104318,
15,W.323,2730091,1,1509,104319,
15,W.323,2730089,1,1508,104319,
16,W.323,2730172,0,1602,104320,
16,W.323,2730171,0,1601,104320,
16,W.323,2730170,0,1603,104320,
16,W.323,2730169,0,1667,104320,
16,W.323,2730168,0,1602,104320,
16,W.323,2730167,0,1601,104320,
16,W.323,2730166,0,1603,104320,
16,W.323,2730165,0,1667,104320,
16,W.323,2730164,0,1602,104320,
16,W.323,2730163,0,1601,104320,
16,W.323,2730162,0,1603,104320,
16,W.323,2730183,1,1602,104321,
16,W.323,2730182,1,1601,104321,
16,W.323,2730181,1,1603,104321,
16,W.323,2730180,1,1667,104321,
16,W.323,2730179,1,1602,104321,
16,W.323,2730178,1,1601,104321,
16,W.323,2730177,1,1601,104321,
16,W.323,2730176,1,1603,104321,
16,W.323,2730175,1,1667,104321,
16,W.323,2730174,1,1602,104321,
16,W.323,2730173,1,1601,104321,
17,W.323,2730248,0,1708,104322,
17,W.323,2730247,0,1709,104322,
17,S.323,2730219,0,1703,104323,
17,S.323,2730217,0,1705,104324,
17,S.323,2730215,0,1704,104324,
17,W.323,2730245,0,1703,104325,
17,S.323,2730213,0,1702,104325,
17,W.323,2730298,0,1702,104326,
17,W.323,2730291,0,1713,104327,
17,W.323,2730278,0,1713,104327,
17,W.323,2730275,0,1706,104327,
17,W.323,2730273,0,1707,104327,
17,W.323,2730271,0,1708,104327,
17,W.323,2730269,0,1714,104327,
17,W.323,2730267,0,1705,104327,
17,W.323,2730265,0,1703,104327,
17,W.323,2730263,0,1710,104327,
17,W.323,2730261,0,1701,104327,
17,W.323,2730259,0,1702,104327,
17,W.323,2730257,0,1709,104327,
17,W.323,2730289,0,1706,104328,
17,W.323,2730288,0,1707,104328,
17,W.323,2730286,0,1711,104328,
17,W.323,2730284,0,1716,104328,
17,W.323,2730283,0,1709,104328,
17,W.323,2730281,0,1715,104328,
17,W.323,2730280,0,1714,104328,
17,W.323,2730276,0,1767,104328,
17,W.323,2730256,0,1712,104329,
17,W.323,2730254,0,1710,104329,
17,W.323,2730252,0,1767,104329,
17,W.323,2730250,0,1707,104329,
17,W.323,2730243,0,1704,104330,
17,U.323,2730220,0,1701,104330,
17,S.323,2730187,0,1705,104330,
17,S.323,2730185,0,1704,104330,
17,W.323,2730301,0,1713,104331,
17,W.323,2730300,0,1707,104331,
17,W.323,2730299,0,1713,104331,
17,W.323,2730297,0,1707,104331,
17,W.323,2730295,0,1713,104331,
17,W.323,2730293,0,1707,104331,
17,U.323,2730242,0,1702,104331,
17,U.323,2730241,0,1701,104331,
17,U.323,2730240,0,1702,104331,
17,U.323,2730239,0,1701,104331,
17,U.323,2730238,0,1702,104331,
17,U.323,2730237,0,1701,104331,
17,U.323,2730236,0,1702,104331,
17,U.323,2730235,0,1703,104331,
17,U.323,2730234,0,1701,104331,
17,U.323,2730233,0,1702,104331,
17,U.323,2730232,0,1703,104331,
17,U.323,2730231,0,1701,104331,
17,U.323,2730230,0,1702,104331,
17,U.323,2730229,0,1703,104331,
17,U.323,2730228,0,1701,104331,
17,U.323,2730227,0,1702,104331,
17,U.323,2730226,0,1703,104331,
17,U.323,2730225,0,1701,104331,
17,U.323,2730224,0,1702,104331,
17,U.323,2730223,0,1703,104331,
17,U.323,2730222,0,1701,104331,
17,U.323,2730221,0,1702,104331,
17,S.323,2730208,0,1704,104331,
17,S.323,2730206,0,1702,104331,
17,S.323,2730204,0,1704,104331,
17,S.323,2730202,0,1702,104331,
17,S.323,2730200,0,1704,104331,
17,S.323,2730198,0,1702,104331,
17,S.323,2730196,0,1704,104331,
17,S.323,2730194,0,1702,104331,
17,S.323,2730192,0,1704,104331,
17,S.323,2730190,0,1702,104331,
17,S.323,2730188,0,1704,104331,
17,S.323,2730184,0,1701,104331,
17,W.323,2730244,0,1703,104332,
17,W.323,2730302,0,1703,104333,
17,W.323,2730296,0,1712,104333,
17,W.323,2730294,0,1714,104333,
17,W.323,2730292,0,1767,104333,
17,W.323,2730290,0,1702,104333,
17,W.323,2730287,0,1704,104333,
17,W.323,2730285,0,1712,104333,
17,W.323,2730282,0,1705,104333,
17,W.323,2730279,0,1703,104333,
17,W.323,2730277,0,1710,104333,
17,W.323,2730274,0,1701,104333,
17,W.323,2730272,0,1702,104333,
17,W.323,2730270,0,1709,104333,
17,W.323,2730268,0,1712,104333,
17,W.323,2730266,0,1767,104333,
17,W.323,2730264,0,1707,104333,
17,W.323,2730262,0,1708,104333,
17,W.323,2730260,0,1714,104333,
17,W.323,2730258,0,1705,104333,
17,W.323,2730255,0,1704,104333,
17,W.323,2730253,0,1706,104333,
17,W.323,2730251,0,1701,104333,
17,W.323,2730249,0,1702,104333,
17,W.323,2730246,0,1705,104333,
17,S.323,2730211,0,1703,104333,
17,S.323,2730210,0,1705,104333,
17,S.323,2730209,0,1706,104333,
17,S.323,2730207,0,1701,104333,
17,S.323,2730205,0,1703,104333,
17,S.323,2730203,0,1705,104333,
17,S.323,2730201,0,1706,104333,
17,S.323,2730199,0,1701,104333,
17,S.323,2730197,0,1703,104333,
17,S.323,2730195,0,1705,104333,
17,S.323,2730193,0,1706,104333,
17,S.323,2730191,0,1701,104333,
17,S.323,2730189,0,1703,104333,
17,S.323,2730186,0,1702,104333,
17,S.323,2730218,0,1703,104334,
17,S.323,2730216,0,1705,104334,
17,S.323,2730214,0,1704,104334,
17,S.323,2730212,0,1702,104334,
17,W.323,2730396,1,1712,104335,
17,W.323,2730394,1,1710,104335,
17,W.323,2730392,1,1767,104335,
17,W.323,2730390,1,1707,104335,
17,W.323,2730430,1,1706,104336,
17,W.323,2730428,1,1707,104336,
17,W.323,2730426,1,1711,104336,
17,W.323,2730424,1,1709,104336,
17,W.323,2730422,1,1714,104336,
17,W.323,2730419,1,1767,104336,
17,W.323,2730444,1,1713,104337,
17,W.323,2730443,1,1707,104337,
17,W.323,2730442,1,1713,104337,
17,W.323,2730441,1,1707,104337,
17,W.323,2730439,1,1713,104337,
17,W.323,2730437,1,1707,104337,
17,W.323,2730385,1,1702,104337,
17,U.323,2730384,1,1702,104337,
17,U.323,2730383,1,1701,104337,
17,U.323,2730382,1,1702,104337,
17,U.323,2730381,1,1701,104337,
17,U.323,2730380,1,1702,104337,
17,U.323,2730378,1,1701,104337,
17,U.323,2730377,1,1702,104337,
17,U.323,2730376,1,1703,104337,
17,U.323,2730375,1,1701,104337,
17,U.323,2730374,1,1702,104337,
17,U.323,2730373,1,1703,104337,
17,U.323,2730372,1,1701,104337,
17,U.323,2730371,1,1702,104337,
17,U.323,2730370,1,1703,104337,
17,U.323,2730369,1,1701,104337,
17,U.323,2730368,1,1702,104337,
17,U.323,2730367,1,1703,104337,
17,U.323,2730366,1,1701,104337,
17,U.323,2730365,1,1702,104337,
17,U.323,2730364,1,1703,104337,
17,U.323,2730363,1,1701,104337,
17,U.323,2730362,1,1702,104337,
17,S.323,2730350,1,1704,104337,
17,S.323,2730348,1,1702,104337,
17,S.323,2730346,1,1704,104337,
17,S.323,2730344,1,1702,104337,
17,S.323,2730342,1,1704,104337,
17,S.323,2730340,1,1702,104337,
17,S.323,2730338,1,1704,104337,
17,S.323,2730336,1,1702,104337,
17,S.323,2730334,1,1704,104337,
17,S.323,2730332,1,1702,104337,
17,S.323,2730330,1,1704,104337,
17,S.323,2730327,1,1701,104337,
17,S.323,2730356,1,1703,104337,
17,S.323,2730354,1,1705,104337,
17,U.323,2730379,1,1703,104338,
17,S.323,2730326,1,1702,104339,
17,W.323,2730435,1,1705,104340,
17,W.323,2730433,1,1713,104340,
17,W.323,2730417,1,1707,104340,
17,W.323,2730415,1,1708,104340,
17,W.323,2730413,1,1714,104340,
17,W.323,2730411,1,1705,104340,
17,W.323,2730409,1,1703,104340,
17,W.323,2730407,1,1710,104340,
17,W.323,2730405,1,1701,104340,
17,W.323,2730403,1,1702,104340,
17,W.323,2730401,1,1715,104340,
17,W.323,2730400,1,1709,104340,
17,W.323,2730398,1,1713,104340,
17,W.323,2730440,1,1767,104341,
17,W.323,2730438,1,1702,104341,
17,W.323,2730436,1,1712,104341,
17,W.323,2730434,1,1714,104341,
17,W.323,2730432,1,1710,104341,
17,W.323,2730431,1,1767,104341,
17,W.323,2730429,1,1701,104341,
17,W.323,2730427,1,1702,104341,
17,W.323,2730425,1,1708,104341,
17,W.323,2730423,1,1704,104341,
17,W.323,2730421,1,1712,104341,
17,W.323,2730420,1,1705,104341,
17,W.323,2730418,1,1703,104341,
17,W.323,2730416,1,1710,104341,
17,W.323,2730414,1,1701,104341,
17,W.323,2730412,1,1702,104341,
17,W.323,2730410,1,1709,104341,
17,W.323,2730408,1,1712,104341,
17,W.323,2730406,1,1767,104341,
17,W.323,2730404,1,1707,104341,
17,W.323,2730402,1,1708,104341,
17,W.323,2730399,1,1714,104341,
17,W.323,2730397,1,1705,104341,
17,W.323,2730395,1,1711,104341,
17,W.323,2730393,1,1703,104341,
17,W.323,2730391,1,1704,104341,
17,W.323,2730389,1,1706,104341,
17,W.323,2730388,1,1701,104341,
17,S.323,2730352,1,1702,104341,
17,S.323,2730351,1,1703,104341,
17,S.323,2730349,1,1705,104341,
17,S.323,2730347,1,1706,104341,
17,S.323,2730345,1,1701,104341,
17,S.323,2730343,1,1703,104341,
17,S.323,2730341,1,1705,104341,
17,S.323,2730339,1,1706,104341,
17,S.323,2730337,1,1701,104341,
17,S.323,2730335,1,1703,104341,
17,S.323,2730333,1,1705,104341,
17,S.323,2730331,1,1706,104341,
17,S.323,2730329,1,1701,104341,
17,S.323,2730328,1,1703,104341,
17,S.323,2730353,1,1704,104341,
17,W.323,2730387,1,1708,104342,
17,S.323,2730361,1,1705,104343,
17,W.323,2730386,1,1702,104344,
17,S.323,2730359,1,1704,104344,
17,S.323,2730357,1,1703,104344,
17,S.323,2730355,1,1705,104344,
17,S.323,2730360,1,1705,104345,
17,S.323,2730358,1,1704,104345,
18,W.323,2730474,0,6367,104346,
18,W.323,2730473,0,6367,104346,
18,W.323,2730472,0,6367,104346,
18,W.323,2730471,0,6367,104346,
18,W.323,2730470,0,6367,104346,
18,W.323,2730469,0,6367,104346,
18,W.323,2730468,0,6367,104346,
19,W.323,2730564,0,1942,104347,
19,W.323,2730573,0,1948,104348,
19,W.323,2730571,0,1945,104348,
19,W.323,2730569,0,1940,104348,
19,W.323,2730567,0,1943,104348,
19,W.323,2730565,0,1936,104348,
19,W.323,2730563,0,1941,104348,
19,W.323,2730561,0,1948,104348,
19,W.323,2730559,0,1947,104348,
19,W.323,2730557,0,1944,104348,
19,W.323,2730555,0,1939,104348,
19,W.323,2730553,0,1946,104348,
19,W.323,2730551,0,1938,104348,
19,W.323,2730549,0,1941,104348,
19,W.323,2730547,0,1947,104348,
19,W.323,2730545,0,1944,104348,
19,U.323,2730513,0,1936,104348,
19,U.323,2730510,0,1935,104348,
19,U.323,2730507,0,1541,104348,
19,W.323,2730543,0,1940,104349,
19,W.323,2730541,0,1938,104349,
19,W.323,2730539,0,1936,104349,
19,W.323,2730537,0,1934,104349,
19,W.323,2730535,0,1945,104349,
19,W.323,2730533,0,1942,104349,
19,W.323,2730531,0,1935,104349,
19,W.323,2730529,0,1940,104349,
19,W.323,2730526,0,1943,104349,
19,W.323,2730524,0,1941,104349,
19,W.323,2730522,0,1939,104349,
19,W.323,2730520,0,1935,104349,
19,W.323,2730542,0,1946,104350,
19,W.323,2730540,0,1943,104350,
19,W.323,2730538,0,1941,104350,
19,W.323,2730536,0,1947,104350,
19,W.323,2730534,0,1944,104350,
19,U.323,2730504,0,1934,104350,
19,S.323,2730481,0,1901,104350,
19,S.323,2730479,0,1935,104350,
19,W.323,2730582,0,1901,104351,
19,W.323,2730574,0,1942,104352,
19,W.323,2730572,0,1947,104352,
19,W.323,2730570,0,1901,104352,
19,W.323,2730556,0,1942,104352,
19,W.323,2730554,0,1940,104352,
19,W.323,2730552,0,1935,104352,
19,W.323,2730550,0,1936,104352,
19,W.323,2730548,0,1934,104352,
19,W.323,2730546,0,1945,104352,
19,U.323,2730518,0,1934,104352,
19,U.323,2730517,0,1536,104352,
19,U.323,2730515,0,1935,104352,
19,U.323,2730511,0,1901,104352,
19,U.323,2730508,0,1936,104352,
19,S.323,2730497,0,1936,104352,
19,S.323,2730495,0,1938,104352,
19,S.323,2730493,0,1901,104352,
19,S.323,2730491,0,1935,104352,
19,S.323,2730489,0,1938,104352,
19,S.323,2730487,0,1901,104352,
19,S.323,2730485,0,1935,104352,
19,S.323,2730483,0,1938,104352,
19,S.323,2730482,0,1937,104353,
19,S.323,2730480,0,1936,104353,
19,S.323,2730478,0,1934,104353,
19,U.323,2730519,0,1935,104354,
19,U.323,2730516,0,1901,104354,
19,S.323,2730496,0,1935,104354,
19,S.323,2730494,0,1937,104354,
19,S.323,2730492,0,1936,104354,
19,S.323,2730490,0,1934,104354,
19,S.323,2730488,0,1937,104354,
19,S.323,2730486,0,1936,104354,
19,S.323,2730484,0,1934,104354,
19,W.323,2730580,0,1938,104355,
19,W.323,2730532,0,1949,104356,
19,W.323,2730530,0,1948,104356,
19,W.323,2730528,0,1946,104356,
19,W.323,2730527,0,1938,104356,
19,W.323,2730525,0,1936,104356,
19,W.323,2730523,0,1934,104356,
19,W.323,2730521,0,1937,104356,
19,U.323,2730505,0,1935,104356,
19,W.323,2730575,0,1938,104357,
19,W.323,2730568,0,1935,104357,
19,W.323,2730566,0,1938,104357,
19,W.323,2730562,0,1934,104357,
19,W.323,2730560,0,1937,104357,
19,W.323,2730558,0,1945,104357,
19,W.323,2730544,0,1942,104357,
19,W.323,2730579,0,1948,104357,
19,W.323,2730578,0,1945,104357,
19,W.323,2730577,0,1901,104357,
19,W.323,2730576,0,1935,104357,
19,U.323,2730514,0,1934,104357,
19,U.323,2730512,0,1541,104357,
19,U.323,2730509,0,1934,104357,
19,U.323,2730506,0,1901,104357,
19,S.323,2730499,0,1935,104357,
19,S.323,2730498,0,1938,104357,
19,W.323,2730581,0,1901,104358,
19,U.323,2730503,0,1935,104358,
19,U.323,2730502,0,1934,104358,
19,S.323,2730501,0,1938,104358,
19,S.323,2730500,0,1936,104358,
19,S.323,2730477,0,1936,104358,
19,S.323,2730476,0,1935,104358,
19,S.323,2730475,0,1934,104358,
19,W.323,2730653,1,1944,104359,
19,W.323,2730705,1,1948,104360,
19,W.323,2730654,1,1945,104361,
19,W.323,2730652,1,1942,104361,
19,W.323,2730655,1,1939,104362,
19,W.323,2730649,1,1940,104362,
19,W.323,2730647,1,1936,104362,
19,U.323,2730632,1,1936,104362,
19,W.323,2730675,1,1940,104363,
19,W.323,2730673,1,1938,104363,
19,W.323,2730671,1,1941,104363,
19,W.323,2730669,1,1947,104363,
19,W.323,2730667,1,1944,104363,
19,W.323,2730665,1,1949,104363,
19,W.323,2730663,1,1946,104363,
19,W.323,2730661,1,1943,104363,
19,W.323,2730659,1,1941,104363,
19,U.323,2730634,1,1935,104363,
19,U.323,2730633,1,1934,104363,
19,U.323,2730631,1,1541,104363,
19,S.323,2730610,1,1901,104363,
19,S.323,2730608,1,1935,104363,
19,S.323,2730606,1,1938,104363,
19,W.323,2730674,1,1946,104364,
19,W.323,2730672,1,1936,104364,
19,W.323,2730670,1,1934,104364,
19,W.323,2730668,1,1945,104364,
19,W.323,2730666,1,1942,104364,
19,W.323,2730664,1,1940,104364,
19,W.323,2730662,1,1938,104364,
19,W.323,2730660,1,1936,104364,
19,W.323,2730658,1,1934,104364,
19,W.323,2730656,1,1947,104364,
19,W.323,2730650,1,1935,104364,
19,W.323,2730648,1,1938,104364,
19,W.323,2730646,1,1934,104364,
19,S.323,2730611,1,1937,104365,
19,S.323,2730609,1,1936,104365,
19,S.323,2730607,1,1934,104365,
19,S.323,2730605,1,1937,104365,
19,W.323,2730651,1,1937,104366,
19,W.323,2730704,1,1901,104367,
19,W.323,2730703,1,1935,104367,
19,W.323,2730702,1,1938,104367,
19,W.323,2730701,1,1948,104367,
19,W.323,2730700,1,1947,104367,
19,W.323,2730695,1,1942,104367,
19,W.323,2730692,1,1945,104367,
19,W.323,2730691,1,1944,104367,
19,W.323,2730689,1,1939,104367,
19,W.323,2730687,1,1946,104367,
19,W.323,2730685,1,1943,104367,
19,W.323,2730683,1,1936,104367,
19,U.323,2730641,1,1541,104367,
19,U.323,2730640,1,1901,104367,
19,U.323,2730639,1,1935,104367,
